# https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2025+Input_Answer.csv?filter%5Bcompany_name%5D=&filter%5Bmetric_type%5D=Researched
"# Wikirate.org, licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0). See https://wikirate.org/Attribution_Guide."
# 2026-07-19 02:26:43 UTC
#
Answer Page,Metric,Company,Year,Value,Source Page
https://wikirate.org/~22290950,Fashion Revolution+Discloses manufacturing facilities (specific location),Banana Republic,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22290966,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Banana Republic,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22290978,Fashion Revolution+Discloses address of manufacturing facilities,Banana Republic,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22290990,Fashion Revolution+Discloses type of products or services (manufacturing facilities),Banana Republic,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22291002,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,Banana Republic,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22291014,Fashion Revolution+List of Manufacturing facilities contributed to Open Supply Hub,Banana Republic,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22291239,Fashion Revolution+Decarbonisation Commitment,Banana Republic,2025,Yes,https://wikirate.org/~22256757
https://wikirate.org/~22291254,Fashion Revolution+Long-term (2040-2050) science-based targets,Banana Republic,2025,Yes,https://wikirate.org/~22256757
https://wikirate.org/~22291268,Fashion Revolution+Decarbonisation Progress,Banana Republic,2025,Yes,https://wikirate.org/~22256757
https://wikirate.org/~22291347,Fashion Revolution+Target to phase-out combustion of coal on-site at finished garment manufacturing factories,Banana Republic,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22291425,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Banana Republic,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22291443,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Banana Republic,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22291473,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Banana Republic,2025,Yes,https://wikirate.org/~22258667
https://wikirate.org/~22291562,Fashion Revolution+Disclose how the company sources energy for its own facilities,Banana Republic,2025,Yes,https://wikirate.org/~22258667
https://wikirate.org/~22291580,Fashion Revolution+Disclose how energy is currently sourced in the supply chain,Banana Republic,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22291609,Fashion Revolution+Discloses Details on Climate-Related Risks,Banana Republic,2025,Yes,https://wikirate.org/~22255817
https://wikirate.org/~22291625,Fashion Revolution+Annual investment and the type of financial support for decarbonisation in supply chain,Banana Republic,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22324996,Fashion Revolution+Supplier Incentives to Improve Environmental Impacts,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325018,Fashion Revolution+Discloses manufacturing facilities (specific location),Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325028,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325038,Fashion Revolution+Discloses address of manufacturing facilities,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325048,Fashion Revolution+Discloses type of products or services (manufacturing facilities),Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325058,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325068,Fashion Revolution+List of Manufacturing facilities contributed to Open Supply Hub,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22260372
https://wikirate.org/~22325098,Fashion Revolution+Discloses processing facilities (specific location),Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325108,Fashion Revolution+Discloses name of parent company for each processing facility,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325118,Fashion Revolution+Discloses address of processing facilities,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325128,Fashion Revolution+Discloses type of products or services (processing facilities),Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325138,Fashion Revolution+Publicly available list of processing facilities in open data format,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325148,Fashion Revolution+List of Processing facilities contributed to Open Supply Hub,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22260372
https://wikirate.org/~22325230,Fashion Revolution+Decarbonisation Commitment,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22256204
https://wikirate.org/~22325241,Fashion Revolution+Long-term (2040-2050) science-based targets,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22256204
https://wikirate.org/~22325252,Fashion Revolution+Decarbonisation Progress,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325262,Fashion Revolution+Renewable Energy Target (Supply Chain),Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257308
https://wikirate.org/~22325309,Fashion Revolution+Target to phase-out combustion of coal on-site at finished garment manufacturing factories,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257308
https://wikirate.org/~22325321,Fashion Revolution+Target to phase-out combustion of coal on-site at material processing/manufacturing facilities,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257308
https://wikirate.org/~22325333,Fashion Revolution+Coal phase-out target specify the percentage of total production volume it applies to,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257308
https://wikirate.org/~22325365,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325377,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325448,Fashion Revolution+RE100 Commitment,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325459,Fashion Revolution+Disclose how the company sources energy for its own facilities,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325490,Fashion Revolution+Discloses Details on Climate-Related Risks,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22325501,Fashion Revolution+Annual investment and the type of financial support for decarbonisation in supply chain,Calvin Klein Inc.,2025,Yes,https://wikirate.org/~22257312
https://wikirate.org/~22329360,Fashion Revolution+Discloses manufacturing facilities (specific location),Victoria's Secret,2025,Yes,https://wikirate.org/~22259142
https://wikirate.org/~22329368,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Victoria's Secret,2025,Yes,https://wikirate.org/~22257517
https://wikirate.org/~22329372,Fashion Revolution+Discloses address of manufacturing facilities,Victoria's Secret,2025,Yes,https://wikirate.org/~22257517
https://wikirate.org/~22329376,Fashion Revolution+Discloses type of products or services (manufacturing facilities),Victoria's Secret,2025,Yes,https://wikirate.org/~22257517
https://wikirate.org/~22289016,Fashion Revolution+Discloses Details on Climate-Related Risks,FILA,2025,Yes,https://wikirate.org/~22256729
https://wikirate.org/~22311462,Fashion Revolution+Percentage of Executive Pay Linked to Carbon Reduction,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311471,Fashion Revolution+Supplier Incentives to Improve Environmental Impacts,OVS SpA,2025,Yes,https://wikirate.org/~22256388
https://wikirate.org/~22311484,Fashion Revolution+Discloses manufacturing facilities (specific location),OVS SpA,2025,Yes,https://wikirate.org/~22257276
https://wikirate.org/~22311489,Fashion Revolution+Discloses name of parent company for each manufacturing facility,OVS SpA,2025,Yes,https://wikirate.org/~22257276
https://wikirate.org/~22311496,Fashion Revolution+Discloses address of manufacturing facilities,OVS SpA,2025,Yes,https://wikirate.org/~22257276
https://wikirate.org/~22311501,Fashion Revolution+Discloses type of products or services (manufacturing facilities),OVS SpA,2025,Yes,https://wikirate.org/~22260292
https://wikirate.org/~22311509,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,OVS SpA,2025,Yes,https://wikirate.org/~22257276
https://wikirate.org/~22311514,Fashion Revolution+List of Manufacturing facilities contributed to Open Supply Hub,OVS SpA,2025,Yes,https://wikirate.org/~22260292
https://wikirate.org/~22311519,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at finished product manufacturing factories,OVS SpA,2025,Yes,https://wikirate.org/~22257260
https://wikirate.org/~22311530,Fashion Revolution+Discloses processing facilities (specific location),OVS SpA,2025,Yes,https://wikirate.org/~22257284
https://wikirate.org/~22311540,Fashion Revolution+Discloses name of parent company for each processing facility,OVS SpA,2025,Yes,https://wikirate.org/~22257284
https://wikirate.org/~22311544,Fashion Revolution+Discloses address of processing facilities,OVS SpA,2025,Yes,https://wikirate.org/~22257284
https://wikirate.org/~22311552,Fashion Revolution+Publicly available list of processing facilities in open data format,OVS SpA,2025,Yes,https://wikirate.org/~22257284
https://wikirate.org/~22311556,Fashion Revolution+List of Processing facilities contributed to Open Supply Hub,OVS SpA,2025,Yes,https://wikirate.org/~22260292
https://wikirate.org/~22311561,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at intermediate material processing & material manufacturing level,OVS SpA,2025,Yes,https://wikirate.org/~22259600
https://wikirate.org/~22311565,Fashion Revolution+Discloses raw material facilities,OVS SpA,2025,Yes,https://wikirate.org/~22257284
https://wikirate.org/~22311570,Fashion Revolution+Discloses name of parent company of each raw material facility,OVS SpA,2025,Yes,https://wikirate.org/~22257284
https://wikirate.org/~22311575,Fashion Revolution+Discloses address of raw material facilities,OVS SpA,2025,Yes,https://wikirate.org/~22257284
https://wikirate.org/~22311580,"Fashion Revolution+Discloses the specific raw material fiber, products or services (raw material facilities)",OVS SpA,2025,Yes,https://wikirate.org/~22257284
https://wikirate.org/~22311594,Fashion Revolution+Discloses Quantity of Products Produced,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311603,Fashion Revolution+Decarbonisation Commitment,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311613,Fashion Revolution+Decarbonisation Progress,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311618,Fashion Revolution+Renewable Energy Target (Supply Chain),OVS SpA,2025,Yes,https://wikirate.org/~22257264
https://wikirate.org/~22311626,Fashion Revolution+Renewable Electricity Target (Supply Chain),OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311632,Fashion Revolution+Progress against Renewable Electricity Target (Supply Chain),OVS SpA,2025,Yes,https://wikirate.org/~22257264
https://wikirate.org/~22311642,Fashion Revolution+Target to phase-out combustion of coal on-site at finished garment manufacturing factories,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311648,Fashion Revolution+Target to phase-out combustion of coal on-site at material processing/manufacturing facilities,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311654,Fashion Revolution+Coal phase-out target specify the percentage of total production volume it applies to,OVS SpA,2025,Yes,https://wikirate.org/~22259600
https://wikirate.org/~22311664,Fashion Revolution+Progress against the coal-phase out target in the supply chain,OVS SpA,2025,Yes,https://wikirate.org/~22259600
https://wikirate.org/~22311669,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311675,Fashion Revolution+Annual value chain/scope 3 carbon footprint,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311680,Fashion Revolution+Scope 3 Emissions Breakdown,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311686,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311692,Fashion Revolution+Disclose what energy is used in the supply chain,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311698,Fashion Revolution+Breakdown of the energy consumption by country in the supply chain,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311718,Fashion Revolution+Disclose how the company sources energy for its own facilities,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311732,Fashion Revolution+Discloses Details on Climate-Related Risks,OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311756,Fashion Revolution+Discloses Supplier Engagement on Climate Target Setting,OVS SpA,2025,Yes,https://wikirate.org/~22259600
https://wikirate.org/~22311780,Fashion Revolution+Discloses number or % of Workers covered by Collective Bargaining Agreements,OVS SpA,2025,Yes,https://wikirate.org/~22259600
https://wikirate.org/~22311784,"Fashion Revolution+Discloses number or % of supplier facilities that have independent, democratically elected trade unions",OVS SpA,2025,Yes,https://wikirate.org/~22257288
https://wikirate.org/~22311852,Fashion Revolution+Commitment on State-Imposed Forced Labour in Supply Chain (Renewable Energy),OVS SpA,2025,Yes,https://wikirate.org/~22256393
https://wikirate.org/~22272709,Fashion Revolution+Discloses manufacturing facilities (specific location),PrettyLittleThing,2025,Yes,https://wikirate.org/~22258481
https://wikirate.org/~22272721,Fashion Revolution+Discloses name of parent company for each manufacturing facility,PrettyLittleThing,2025,Yes,https://wikirate.org/~22260330
https://wikirate.org/~22272731,Fashion Revolution+Discloses address of manufacturing facilities,PrettyLittleThing,2025,Yes,https://wikirate.org/~22258481
https://wikirate.org/~22272739,Fashion Revolution+Discloses type of products or services (manufacturing facilities),PrettyLittleThing,2025,Yes,https://wikirate.org/~22258481
https://wikirate.org/~22272747,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,PrettyLittleThing,2025,Yes,https://wikirate.org/~22260330
https://wikirate.org/~22272755,Fashion Revolution+List of Manufacturing facilities contributed to Open Supply Hub,PrettyLittleThing,2025,Yes,https://wikirate.org/~22260330
https://wikirate.org/~22272907,Fashion Revolution+Decarbonisation Commitment,PrettyLittleThing,2025,Yes,https://wikirate.org/~22258476
https://wikirate.org/~22273036,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,PrettyLittleThing,2025,Yes,https://wikirate.org/~22256443
https://wikirate.org/~22273048,Fashion Revolution+Annual value chain/scope 3 carbon footprint,PrettyLittleThing,2025,Yes,https://wikirate.org/~22256443
https://wikirate.org/~22273126,Fashion Revolution+Disclose how the company sources energy for its own facilities,PrettyLittleThing,2025,Yes,https://wikirate.org/~22256443
https://wikirate.org/~22273155,Fashion Revolution+Discloses Details on Climate-Related Risks,PrettyLittleThing,2025,Yes,https://wikirate.org/~22256443
https://wikirate.org/~22321645,Fashion Revolution+Supplier Incentives to Improve Environmental Impacts,Tezenis,2025,Yes,https://wikirate.org/~22257219
https://wikirate.org/~22321656,Fashion Revolution+Discloses manufacturing facilities (specific location),Tezenis,2025,Yes,https://wikirate.org/~22257210
https://wikirate.org/~22321660,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Tezenis,2025,Yes,https://wikirate.org/~22257210
https://wikirate.org/~22321664,Fashion Revolution+Discloses address of manufacturing facilities,Tezenis,2025,Yes,https://wikirate.org/~22257210
https://wikirate.org/~22321668,Fashion Revolution+Discloses type of products or services (manufacturing facilities),Tezenis,2025,Yes,https://wikirate.org/~22257210
https://wikirate.org/~22321672,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,Tezenis,2025,Yes,https://wikirate.org/~22257210
https://wikirate.org/~22321676,Fashion Revolution+List of Manufacturing facilities contributed to Open Supply Hub,Tezenis,2025,Yes,https://wikirate.org/~22257210
https://wikirate.org/~22321681,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at finished product manufacturing factories,Tezenis,2025,Yes,https://wikirate.org/~22257219
https://wikirate.org/~22321691,Fashion Revolution+Discloses processing facilities (specific location),Tezenis,2025,Yes,https://wikirate.org/~22257210
https://wikirate.org/~22321695,Fashion Revolution+Discloses name of parent company for each processing facility,Tezenis,2025,Yes,https://wikirate.org/~22257210
